"","country","year","indicator","value","zscore_orig","zscore"
"207","Bolivia",2015,"SG.GEN.PARL.ZS",53.0769230769231,2.78361995472798,2.78361995472798
"208","Bolivia",2012,"SH.MED.BEDS.ZS",1.1,-0.894275551845319,-0.894275551845319
"209","Bolivia",2013,"SI.POV.GINI",48.06,1.15569957153787,-1.15569957153787
"210","Bolivia",2009,"SL.TLF.SECO.ZS",38.0999984741211,0.0378900084324919,0.0378900084324919
"211","Bolivia",2009,"SL.TLF.TERT.ZS",14.5,-1.12359550154555,-1.12359550154555
"212","Bolivia",2014,"SL.UEM.TOTL.ZS",2.70000004768372,-1.00896967199624,1.00896967199624
"213","Bolivia",2014,"SP.POP.GROW",1.54527839862755,0.69542816683697,0.69542816683697
"214","Bolivia",2014,"SP.POP.TOTL",10561887,-0.354958159641025,-0.354958159641025
"215","Bolivia",2013,"ST.INT.ARVL",798000,-0.765384692821076,-0.765384692821076
"216","Bolivia",2013,"ST.INT.RCPT.XP.ZS",4.97935512434046,-0.528702645424287,-0.528702645424287
"217","Bolivia",2013,"TX.VAL.TECH.CD",44104415,-0.394844928778782,-0.394844928778782
"218","Bolivia",2013,"TX.VAL.TECH.MF.ZS",9.43426423693582,-0.295317419534166,-0.295317419534166
"219","Brazil",2014,"AG.LND.TOTL.K2",8358140,2.20586948370915,2.20586948370915
"220","Brazil",2014,"EN.POP.DNST",24.6559519223176,-0.234582616994799,-0.234582616994799
"221","Brazil",2008,"ER.BDV.TOTL.XQ",100,3.29175034306158,3.29175034306158
"222","Brazil",2014,"FB.CBK.BRCH.P5",47.3211390049223,0.531922452213313,0.531922452213313
"223","Brazil",2014,"FP.CPI.TOTL.ZG",6.33209234205205,0.836292750584962,-0.836292750584962
"224","Brazil",2012,"GC.TAX.YPKG.ZS",44.7630756482116,0.0682577048611858,-0.0682577048611858
"225","Brazil",2015,"IC.BUS.DISC.XQ",5,-0.684742523849343,-0.684742523849343
"226","Brazil",2015,"IC.BUS.EASE.XQ",116,1.22452677788757,-1.22452677788757
"227","Brazil",2014,"IC.BUS.NDNS.ZS",2.88,-0.129022858047289,-0.129022858047289
"228","Brazil",2015,"IC.ISV.DURS",4,1.71493497620605,-1.71493497620605
"229","Brazil",2015,"IC.LGL.CRED.XQ",2,-1.05692943960751,-1.05692943960751
"230","Brazil",2015,"IC.REG.DURS",83,4.69395136241715,-4.69395136241715
"231","Brazil",2015,"IC.REG.PROC",11,1.24033559520563,-1.24033559520563
"232","Brazil",2015,"IC.TAX.PAYM",9.6,-0.501646977082698,0.501646977082698
"233","Brazil",2015,"IC.WRH.PROC",18.2,0.707978866570423,-0.707978866570423
"234","Brazil",2014,"IS.AIR.PSGR",100403628,0.458684173495433,0.458684173495433
"235","Brazil",2014,"IS.RRS.GOOD.MT.K6",267700,0.144322215447673,0.144322215447673
"236","Brazil",2014,"LP.LPI.TIME.XQ",3.387455,-0.510536038192207,-0.510536038192207
"237","Brazil",2014,"MS.MIL.XPND.CN",74217102000,-0.272233483307294,-0.272233483307294
"238","Brazil",2014,"MS.MIL.XPND.GD.ZS",1.34420686162714,-0.418941948600558,-0.418941948600558
"239","Brazil",2014,"NV.IND.MANF.ZS",10.9118793075425,-0.833839245021012,-0.833839245021012
"240","Brazil",2014,"NY.GDP.MKTP.CD",2346076315118.55,0.442291529009688,0.442291529009688
"241","Brazil",2014,"NY.GDP.PCAP.CD",11384.4150095055,-0.466803439275902,-0.466803439275902
"242","Brazil",2014,"NY.GDP.PCAP.PP.CD",15838.0246153761,-0.54788000491847,-0.54788000491847
"243","Brazil",2013,"SE.ADT.LITR.ZS",91.4842376708984,0.0775839211568727,0.0775839211568727
"244","Brazil",2013,"SG.GEN.LSOM.ZS",37.4991814965621,0.702537162934778,0.702537162934778
"245","Brazil",2015,"SG.GEN.PARL.ZS",9.94152046783626,-1.13461713367049,-1.13461713367049
"246","Brazil",2012,"SH.MED.BEDS.ZS",2.3,-0.469494664718793,-0.469494664718793
"247","Brazil",2013,"SI.POV.GINI",52.87,1.73015446908115,-1.73015446908115
"248","Brazil",2013,"SL.TLF.SECO.ZS",36,-0.0975468719843412,-0.0975468719843412
"249","Brazil",2013,"SL.TLF.TERT.ZS",13.3999996185303,-1.22040663681447,-1.22040663681447
